date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:23:18	98042/98042	---M--	200	added ('OK')	image/jpeg	etag:%2217efa-57ed870335000%22	https://demo.arrowthemes.com/html/truford/images/demo/cases/case-4.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/cases/case-4.jpg	(from https://demo.arrowthemes.com/html/truford/)
13:23:18	33869/33869	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:18%20GMT	https://demo.arrowthemes.com/html/truford/?page=elements-tooltips	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexd015.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:18	44740/44740	---M--	200	added ('OK')	image/jpeg	etag:%22aec4-57ed870335000%22	https://demo.arrowthemes.com/html/truford/images/demo/cases/case-5.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/cases/case-5.jpg	(from https://demo.arrowthemes.com/html/truford/)
13:23:18	35634/35634	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:18%20GMT	https://demo.arrowthemes.com/html/truford/?page=elements-progress	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexccb7.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:18	34745/34745	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:19%20GMT	https://demo.arrowthemes.com/html/truford/?page=elements-tables	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index0c1f.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:19	35875/35875	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:19%20GMT	https://demo.arrowthemes.com/html/truford/?page=elements-tabs	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexb8b2.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:19	79037/79037	---M--	200	added ('OK')	image/jpeg	etag:%22134bd-57ed870335000%22	https://demo.arrowthemes.com/html/truford/images/demo/cases/case-6.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/cases/case-6.jpg	(from https://demo.arrowthemes.com/html/truford/)
13:23:19	33415/33415	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:19%20GMT	https://demo.arrowthemes.com/html/truford/?page=elements-images	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index09dc.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:19	63264/63264	---M--	200	added ('OK')	image/jpeg	etag:%22f720-57ed870335000%22	https://demo.arrowthemes.com/html/truford/images/demo/cases/case-7.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/cases/case-7.jpg	(from https://demo.arrowthemes.com/html/truford/)
13:23:19	36544/36544	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:20%20GMT	https://demo.arrowthemes.com/html/truford/?page=elements-modal-box	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexc854.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:20	2567/2567	---M--	200	added ('OK')	image/jpeg	etag:%22a07-57ed870335000%22	https://demo.arrowthemes.com/html/truford/images/demo/avatar/client-1-thumb.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/avatar/client-1-thumb.jpg	(from https://demo.arrowthemes.com/html/truford/)
13:23:20	167587/167587	---M--	200	added ('OK')	image/jpeg	etag:%2228ea3-57ed870335000%22	https://demo.arrowthemes.com/html/truford/images/background/bg-image-4.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/background/bg-image-4.jpg	(from https://demo.arrowthemes.com/html/truford/)
13:23:20	39982/39982	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:20%20GMT	https://demo.arrowthemes.com/html/truford/?page=elements-lightbox	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexb562.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:20	2142/2142	---M--	200	added ('OK')	image/jpeg	etag:%2285e-57ed870335000%22	https://demo.arrowthemes.com/html/truford/images/demo/avatar/client-2-thumb.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/avatar/client-2-thumb.jpg	(from https://demo.arrowthemes.com/html/truford/)
13:23:20	34446/34446	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:20%20GMT	https://demo.arrowthemes.com/html/truford/?page=elements-animation	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index747b.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:21	31924/31924	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:21%20GMT	https://demo.arrowthemes.com/html/truford/?page=elements-parallax	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index1c2a.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:21	2211/2211	---M--	200	added ('OK')	image/jpeg	etag:%228a3-57ed870335000%22	https://demo.arrowthemes.com/html/truford/images/demo/avatar/client-3-thumb.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/avatar/client-3-thumb.jpg	(from https://demo.arrowthemes.com/html/truford/)
13:23:22	51855/51855	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:21%20GMT	https://demo.arrowthemes.com/html/truford/?page=elements-slideshow	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index9915.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:22	48265/48265	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:22%20GMT	https://demo.arrowthemes.com/html/truford/?page=elements-slideset	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index412f.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:22	40071/40071	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:22%20GMT	https://demo.arrowthemes.com/html/truford/?page=blog	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexf6f2.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:23	2766/2766	---M--	200	added ('OK')	image/svg+xml	etag:%22ace-5754440445800%22	https://demo.arrowthemes.com/html/truford/images/demo/logos/logo-1.svg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/logos/logo-1.svg	(from https://demo.arrowthemes.com/html/truford/)
13:23:23	40087/40087	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:23%20GMT	https://demo.arrowthemes.com/html/truford/?page=elements-dynamic-grid	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexef15.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:23	39746/39746	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:23%20GMT	https://demo.arrowthemes.com/html/truford/?page=blog-item	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index589e.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:23	40013/40013	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:23%20GMT	https://demo.arrowthemes.com/html/truford/?page=blog-left	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexf389.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:23	9562/9562	---M--	200	added ('OK')	image/svg+xml	etag:%22255a-5754440cdac40%22	https://demo.arrowthemes.com/html/truford/images/demo/logos/logo-2.svg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/logos/logo-2.svg	(from https://demo.arrowthemes.com/html/truford/)
13:23:24	37516/37516	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:24%20GMT	https://demo.arrowthemes.com/html/truford/?page=3-column-blog	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index2dbd.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:24	39622/39622	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:24%20GMT	https://demo.arrowthemes.com/html/truford/?page=2-column-blog	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexf080.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:24	6912/6912	---M--	200	added ('OK')	image/svg+xml	etag:%221b00-575444147be40%22	https://demo.arrowthemes.com/html/truford/images/demo/logos/logo-3.svg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/logos/logo-3.svg	(from https://demo.arrowthemes.com/html/truford/)
13:23:24	50906/50906	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:24%20GMT	https://demo.arrowthemes.com/html/truford/?page=shop-grid	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index78fb.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:25	58063/58063	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:24%20GMT	https://demo.arrowthemes.com/html/truford/?page=shop-cart	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index74b2.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:25	65962/65962	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:25%20GMT	https://demo.arrowthemes.com/html/truford/?page=shop-checkout	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index7281.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:26	8343/8343	---M--	200	added ('OK')	image/svg+xml	etag:%222097-5754441e054c0%22	https://demo.arrowthemes.com/html/truford/images/demo/logos/logo-4.svg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/logos/logo-4.svg	(from https://demo.arrowthemes.com/html/truford/)
13:23:26	58385/58385	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:26%20GMT	https://demo.arrowthemes.com/html/truford/?page=shop-single-product	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index6a13.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:26	33667/33667	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:26%20GMT	https://demo.arrowthemes.com/html/truford/?page=contact-us	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index5084.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:27	112165/112165	---M--	200	added ('OK')	image/jpeg	etag:%221b625-57ed870335000%22	https://demo.arrowthemes.com/html/truford/images/demo/avatar/staff-1.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/avatar/staff-1.jpg	(from https://demo.arrowthemes.com/html/truford/)
13:23:27	92323/92323	---M--	200	added ('OK')	image/jpeg	etag:%22168a3-57ed870335000%22	https://demo.arrowthemes.com/html/truford/images/demo/avatar/staff-2.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/avatar/staff-2.jpg	(from https://demo.arrowthemes.com/html/truford/)
13:23:27	66817/66817	---M--	200	added ('OK')	image/jpeg	etag:%2210501-57ed870335000%22	https://demo.arrowthemes.com/html/truford/images/demo/avatar/staff-3.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/avatar/staff-3.jpg	(from https://demo.arrowthemes.com/html/truford/)
13:23:29	119936/119936	---M--	200	added ('OK')	image/jpeg	etag:%221d480-57ed870335000%22	https://demo.arrowthemes.com/html/truford/images/demo/avatar/staff-4.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/avatar/staff-4.jpg	(from https://demo.arrowthemes.com/html/truford/)
13:23:29	716/716	---M--	200	added ('OK')	image/png	etag:%222cc-57ed87051d480%22	https://demo.arrowthemes.com/html/truford/images/demo/general/lawford-logo-white.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/general/lawford-logo-white.png	(from https://demo.arrowthemes.com/html/truford/)
13:23:30	11514/11514	---M--	200	added ('OK')	image/svg+xml	etag:%222cfa-5828ce449149b%22	https://demo.arrowthemes.com/html/truford/images/demo/general/awards-logo.svg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/images/demo/general/awards-logo.svg	(from https://demo.arrowthemes.com/html/truford/)
13:23:31	65551/65551	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:31%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=home&style=default	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexeae8.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:33	65554/65554	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:32%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=home&style=eminence	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexa490.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:43	65548/65548	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:43%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=home&style=merlot	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index6858.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:45	65542/65542	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:44%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=home&style=blue	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index7847.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:45	65563/65563	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:45%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=home&style=thunderbird	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index92eb.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:45	65545/65545	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:46%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=home&style=khaki	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexe4b5.html	(from https://demo.arrowthemes.com/html/truford/)
13:23:46	56789/56789	---M--	200	added ('OK')	application/javascript	etag:%22ddd5-5635c3dc4c500%22	https://demo.arrowthemes.com/html/truford/vendor/uikit/js/uikit.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/vendor/uikit/js/uikit.min.js	(from https://demo.arrowthemes.com/html/truford/)
13:23:48	2855/2855	---M--	200	added ('OK')	application/javascript	etag:%22b27-5635c3dc4c500%22	https://demo.arrowthemes.com/html/truford/vendor/uikit/js/components/accordion.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/vendor/uikit/js/components/accordion.min.js	(from https://demo.arrowthemes.com/html/truford/)
13:23:48	4265/4265	---M--	200	added ('OK')	application/javascript	etag:%2210a9-5635c3dc4c500%22	https://demo.arrowthemes.com/html/truford/vendor/uikit/js/components/autocomplete.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/vendor/uikit/js/components/autocomplete.min.js	(from https://demo.arrowthemes.com/html/truford/)
13:23:49	2047/2047	---M--	200	added ('OK')	application/javascript	etag:%227ff-5635c3dc4c500%22	https://demo.arrowthemes.com/html/truford/vendor/uikit/js/components/grid-parallax.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/vendor/uikit/js/components/grid-parallax.min.js	(from https://demo.arrowthemes.com/html/truford/)
13:23:50	4308/4308	---M--	200	added ('OK')	application/javascript	etag:%2210d4-5635c3dc4c500%22	https://demo.arrowthemes.com/html/truford/vendor/uikit/js/components/grid.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/vendor/uikit/js/components/grid.min.js	(from https://demo.arrowthemes.com/html/truford/)
13:23:50	8989/8989	---M--	200	added ('OK')	application/javascript	etag:%22231d-5635c3dc4c500%22	https://demo.arrowthemes.com/html/truford/vendor/uikit/js/components/lightbox.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/vendor/uikit/js/components/lightbox.min.js	(from https://demo.arrowthemes.com/html/truford/)
13:23:51	5977/5977	---M--	200	added ('OK')	application/javascript	etag:%221759-5635c3dc4c500%22	https://demo.arrowthemes.com/html/truford/vendor/uikit/js/components/parallax.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/vendor/uikit/js/components/parallax.min.js	(from https://demo.arrowthemes.com/html/truford/)
13:23:52	7114/7114	---M--	200	added ('OK')	application/javascript	etag:%221bca-5635c3dc4c500%22	https://demo.arrowthemes.com/html/truford/vendor/uikit/js/components/slider.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/vendor/uikit/js/components/slider.min.js	(from https://demo.arrowthemes.com/html/truford/)
13:23:52	7123/7123	---M--	200	added ('OK')	application/javascript	etag:%221bd3-5635c3dc4c500%22	https://demo.arrowthemes.com/html/truford/vendor/uikit/js/components/slideset.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/vendor/uikit/js/components/slideset.min.js	(from https://demo.arrowthemes.com/html/truford/)
13:23:53	10041/10041	---M--	200	added ('OK')	application/javascript	etag:%222739-5635c3dc4c500%22	https://demo.arrowthemes.com/html/truford/vendor/uikit/js/components/slideshow.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/vendor/uikit/js/components/slideshow.min.js	(from https://demo.arrowthemes.com/html/truford/)
13:23:54	5059/5059	---M--	200	added ('OK')	application/javascript	etag:%2213c3-5635c3dc4c500%22	https://demo.arrowthemes.com/html/truford/vendor/uikit/js/components/sticky.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/vendor/uikit/js/components/sticky.min.js	(from https://demo.arrowthemes.com/html/truford/)
13:23:54	3719/3719	---M--	200	added ('OK')	application/javascript	etag:%22e87-5635c3dc4c500%22	https://demo.arrowthemes.com/html/truford/vendor/uikit/js/components/tooltip.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/vendor/uikit/js/components/tooltip.min.js	(from https://demo.arrowthemes.com/html/truford/)
13:23:55	8913/8913	---M--	200	added ('OK')	application/javascript	etag:%2222d1-582dbeacc1f78%22	https://demo.arrowthemes.com/html/truford/js/template.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/js/template.js	(from https://demo.arrowthemes.com/html/truford/)
13:23:56	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:56%20GMT	https://demo.arrowthemes.com/html/fonts/favicon.ico	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/favicon.html	(from https://demo.arrowthemes.com/html/fonts/proximasoft-light.ttf)
13:23:56	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:23:57%20GMT	https://demo.arrowthemes.com/html/fonts/css/style.min.css	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/css/style.min.html	(from https://demo.arrowthemes.com/html/fonts/proximasoft-light.ttf)
